,test_split_auc,test_split_f1_score,test_split_accuracy,test_split_ap,test_split_confusion_matrix,test_split_loss,test_split_time,val_split_auc,val_split_f1_score,val_split_accuracy,val_split_ap,val_split_confusion_matrix,val_split_loss,val_split_time,train_split_auc,train_split_f1_score,train_split_accuracy,train_split_ap,train_split_confusion_matrix,train_split_loss,train_split_time,model_params_num_nodes,model_params_edge_dim,model_params_node_dim,model_params_node_embedding_dim,model_params_memory,model_params_memory_dim,model_params_time_dim,model_params_gnn_hidden_dim,model_params_gnn_act,model_params_readout_hidden,model_params_mean_delta_t,model_params_std_delta_t,model_params_init_time,model_params_include_edge,model_params_include_features,model_params_encode_edge,model_params_dir_GNN,model_params_aggregator,model_params_hetero_gnn,model_params_hetero_transformer,model_params_one_hot_dir,model_params_memory_enhancement,optim_params_lr,optim_params_wd,sampler_size,conf_id,seed,result_path,ckpt_path,data_dir,data_name,version,save_dir,model,neg_sampler,strategy,use_all_strategies_eval,no_check_link_existence,no_normalize_delta_t,link_regression,num_runs,split,epochs,batch,patience,exp_seed,metric,debug,cpu,return_predictions,own_train_test_split,wandb,cluster,parallelism,overwrite_ckpt,verbose,inference,memory_enhancement,reset_memory_eval,best_epoch
0,0.9670176172713435,0.9190568903211064,0.9150334244422733,0.9572048408003735,"[[4044124  629402]
 [ 164785 4508741]]",0.29846304655075073,0 days 00:14:47.013084,0.989248623354059,0.9482216474739413,0.9479234407888284,0.9882079474018834,"[[624424  38331]
 [ 30697 632058]]",0.14145123958587646,0 days 00:02:24.822298,0.9854185314077785,0.9327985326394412,0.9291436327298644,0.9848840347264055,"[[2693983  385712]
 [  50720 3028975]]",0.19867955148220062,0 days 00:08:34.497553,1172715,27,10,"[(tensor(3), 100), (tensor(10), 100), (tensor(15), 100), (tensor(13), 100), (tensor(10), 100), (tensor(21), 100), (tensor(3), 100), (tensor(14), 100), (tensor(14), 100), (tensor(7), 100)]",True,100,100,"[50, 50]",relu,100,2448508.1657665777,12594911.319240833,tensor(0),False,True,True,False,last,False,False,False,1,1e-05,0.0001,10,1,0,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init/TGN,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init/TGN/ckpt,/work3/s253892/ProvIDS/DATA/DATA,darpa_theia_0to25,temporal,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init,TGN,HeterogeneousNegativeSampler,split,False,False,False,False,1,"[0.15, 0.15]",50,200,5,9,auc,False,False,True,False,False,False,3,False,False,False,1,False,19
1,0.9622652494867926,0.8750457995777547,0.8782101565284969,0.9622431786728469,"[[4222691  450835]
 [ 687541 3985985]]",0.3273402452468872,0 days 00:08:21.498724,0.9812893461652111,0.9170674900586813,0.9187656072002475,0.9809380644610318,"[[622487  40268]
 [ 67409 595346]]",0.22543375194072723,0 days 00:01:11.758222,0.9742705747677574,0.9040903431926728,0.9042190866303319,0.9755847214215949,"[[2788853  290842]
 [ 299110 2780585]]",0.2617817521095276,0 days 00:05:12.241457,1172715,27,10,"[(tensor(3), 100), (tensor(10), 100), (tensor(15), 100), (tensor(13), 100), (tensor(10), 100), (tensor(21), 100), (tensor(3), 100), (tensor(14), 100), (tensor(14), 100), (tensor(7), 100)]",True,100,100,[50],relu,100,2448508.1657665777,12594911.319240833,tensor(0),False,True,True,False,last,False,False,False,1,1e-05,0.0001,10,0,0,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init/TGN,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init/TGN/ckpt,/work3/s253892/ProvIDS/DATA/DATA,darpa_theia_0to25,temporal,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init,TGN,HeterogeneousNegativeSampler,split,False,False,False,False,1,"[0.15, 0.15]",50,200,5,9,auc,False,False,True,False,False,False,3,False,False,False,1,False,33
2,0.9408568815783837,0.8419768189483786,0.8486751758736337,0.9437957663614553,"[[4164409  509117]
 [ 905324 3768202]]",0.4606964886188507,0 days 00:08:33.598051,0.9672666163730438,0.8935393858047396,0.895401769884799,0.9692972035797225,"[[605026  57729]
 [ 80917 581838]]",0.30664774775505066,0 days 00:01:12.622321,0.9595174801324061,0.8808361724900449,0.8811710250528055,0.9631760376123428,"[[2722392  357303]
 [ 374611 2705084]]",0.36209022998809814,0 days 00:05:18.340970,1172715,27,10,"[(tensor(3), 100), (tensor(10), 100), (tensor(15), 100), (tensor(13), 100), (tensor(10), 100), (tensor(21), 100), (tensor(3), 100), (tensor(14), 100), (tensor(14), 100), (tensor(7), 100)]",True,100,100,[50],relu,100,2448508.1657665777,12594911.319240833,tensor(0),False,True,True,False,mean,False,False,False,1,1e-05,0.0001,10,3,0,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init/TGN,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init/TGN/ckpt,/work3/s253892/ProvIDS/DATA/DATA,darpa_theia_0to25,temporal,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init,TGN,HeterogeneousNegativeSampler,split,False,False,False,False,1,"[0.15, 0.15]",50,200,5,9,auc,False,False,True,False,False,False,3,False,False,False,1,False,20
3,0.9667028729783967,0.9120884183714605,0.9085435707429466,0.961241637673929,"[[4057652  615874]
 [ 238974 4434552]]",0.2945212423801422,0 days 00:14:00.283031,0.9876926351360679,0.9411123519815843,0.94024941343332,0.9869792937556856,"[[613443  49312]
 [ 29888 632867]]",0.15104535222053528,0 days 00:02:19.464113,0.9860553625594933,0.934381113801978,0.931230040637141,0.985819156247332,"[[2720015  359680]
 [  63901 3015794]]",0.17815765738487244,0 days 00:07:56.876925,1172715,27,10,"[(tensor(3), 100), (tensor(10), 100), (tensor(15), 100), (tensor(13), 100), (tensor(10), 100), (tensor(21), 100), (tensor(3), 100), (tensor(14), 100), (tensor(14), 100), (tensor(7), 100)]",True,100,100,"[50, 50]",relu,100,2448508.1657665777,12594911.319240833,tensor(0),False,True,True,False,mean,False,False,False,1,1e-05,0.0001,10,4,0,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init/TGN,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init/TGN/ckpt,/work3/s253892/ProvIDS/DATA/DATA,darpa_theia_0to25,temporal,/work3/s253892/ProvIDS/good_run/memory_compares/mem_init,TGN,HeterogeneousNegativeSampler,split,False,False,False,False,1,"[0.15, 0.15]",50,200,5,9,auc,False,False,True,False,False,False,3,False,False,False,1,False,20
